"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Barcelona, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residències de Catalunya,Carretera,de Moià a Manresa,Km. 26.5,08180,Moià,93 820 82 28,Privada,41,,"41,811042","2,090948",27/07/2017
Hospital Residencia Vila de Moià,Plaza,del Hospital,1,08180,Moià,93 830 02 69,Privada,73,,"41,811558","2,099279",03/04/2019
Residència Torre de Moià,Calle,Nazario Alives,1,08180,Moià,93 820 80 08,Privada,36,www.residenciatorremoia.com,"41,809593","2,098213",03/04/2019
Llar municipal Doctor Josep Mestre,Calle,Pintor Carbonell,8,08750,Molins de Rei,93 680 26 63,Pública local,30,www.molinsderei.cat/adreces-i-telefons/llar-municipal-d-avis--dr.-josep-mestre-,"41,414069","2,017957",26/04/2018
Residencia asistida Santa Rosa,Calle,Álvarez de Castro,53 - 57,08100,Mollet del Vallès,93 570 91 92,Pública autonómica,80,www.hospitalmollet.cat,"41,542045","2,203247",10/07/2013
Residencia Les Masies de Mollet,Calle,Can Flequer,48,08100,Mollet del Vallès,93 563 63 50,Privada,148,es.masiesdemollet.com,"41,543381","2,222182",23/03/2017
Residència La Immaculada,Calle,Sant Jordi,2,08100,Mollet del Vallès,93 544 52 28,Privada,38,,"41,538385","2,209406",10/05/2015
Residencia Santa María,Calle,Vallès,51 - 53,08110,Montcada i Reixac,93 564 72 32,Privada,37,,"41,483529","2,164518",08/04/2019
Centre Gerontològic Vila-nova,Calle,Vilanova,3 - 5,08110,Montcada i Reixac,93 564 66 60,Privada,25,,"41,483752","2,189713",08/05/2015
Residència per a gent gran Els Tells,Calle,Santiago Rusiñol,8,08585,Montesquiu,93 855 00 26,Pública local,24,,"42,108351","2,209834",06/07/2017
Residència Can Dotras,Calle,Vic,5,08160,Montmeló,93 568 68 65,Privada,15,,"41,552169","2,248246",04/04/2019
Residencia Masia Alsina,Calle,Masia Alsina,1,08170,Montornès del Vallès,93 572 09 47,Privada,26,www.lasguias.com/masiaalsina/,"41,542542","2,263781",05/04/2018
Institució Benèfica Amics dels Avis (IBADA),Calle,Creueta,51,08270,Navarcles,93 831 00 37,Privada sin fin de lucro,105,www.ibada.cat,"41,749831","1,908471",05/04/2019
Residència d'avis de Navàs,Calle,Castelladral,s/n,08670,Navàs,93 839 12 36,Pública local,74,,"41,899300","1,870730",15/04/2019
Residència Sant Sebastià,Calle,Frederica Montseny,14 - 16,08795,Olesa de Bonesvalls,93 898 42 43 / 630 91 05 46,Privada,42,,"41,353150","1,853639",04/04/2019
Residència La Vil.la,Calle,Alfons Sala,33,08640,Olesa de Montserrat,93 772 96 29,Privada,19,residencia-la-villa.negocio.site/,"41,543939","1,893343",22/05/2018
Residència Fundació Privada Santa Oliva,Calle,Argelines,137,08640,Olesa de Montserrat,93 778 35 56,Privada,106,www.olesademontserrat.cat/thm/thm12/pag424/pl160/residencies/id404/residencia-santa-oliva.htm,"41,546753","1,887172",04/04/2019
Residència d'avis Nostra Senyora de Montserrat,Calle,Colón,149,08640,Olesa de Montserrat,93 778 39 11 / 93 778 38 61,Privada,49,,"41,542090","1,890729",05/04/2018
Residencia Sant Agustí,,Rubiroles,4,08640,Olesa de Montserrat,93 778 61 92,Privada,25,www.residenciasantagusti.com,"41,539323","1,904824",05/04/2018
Geriàtric Palafolls,Carretera,de Vella Malgrat a Blanes,Km. 2.5,08389,Palafolls,93 765 46 45,Privada,57,www.geriatricpalafolls.com,"41,658429","2,751636",04/04/2019
Residencial Palau,Avenida,Catalunya,264 - 266,08184,Palau-solità i Plegamans,93 147 90 00,Privada,166,www.residencialpalau.com,"41,590341","2,180153",08/04/2019
Residència Fontpineda 2000,Avenida,Gran Via Fontpineda,7 - 9,08753,Pallejà,93 688 14 50,Privada,41,www.residenciafontpineda.com,"41,418526","1,965891",11/04/2019
Residencia Geriátrica Yayo Toni,Avenida,Vía Cardenal Vidal i Barraquer,21,08753,Pallejà,93 688 03 09,Privada,24,residencia-yayo-toni.negocio.site,"41,418120","1,963043",03/05/2018
Residencia geriátrica Roma,Avenida,Generalitat,70,08780,Pallejà,93 663 03 50,Privada,40,www.residenciaroma.es,"41,423691","1,996757",03/04/2019
Residència Pallejà,Plaça,Joan Lluís Francesc Cerdà,4,08780,Pallejà,93 663 21 21,Privada,24,,"41,421724","1,993290",30/11/2011
Residència Geriàtrica Les Masies de Pallejà,Paseo,Les Masies,23,08780,Pallejà,93 663 12 84,Privada,42,www.inforesidencias.com/consultas/framevisitarweb.asp?frameweb=http://www.residencialesmasies.com,"41,421033","1,994281",30/05/2015
Residència Verge de la Mercè i Sant Francesc d'Assis,Calle,Pau Claris,37 - 47,08780,Pallejà,93 663 09 49,Privada,27,,"41,425179","1,997117",25/04/2019
Residència Amistat i Benestar,Camino,les Roquetes,1,08756,Palma de Cervelló (La),93 672 07 31,Privada,35,www.amistatibenestar.com,"41,410242","1,973004",05/04/2019
Residència per a gent gran Pedra Serrada,Avenida,Pedra del Diable,20,08150,Parets del Vallès,93 573 98 59,Pública local,60,,"41,567700","2,228390",20/06/2019
Residència Meritxell,Calle,Doctor Carles,38,08784,Piera,93 776 23 70,Privada,29,,"41,519457","1,746670",09/04/2019
Residencial Sant Crist 3ª edad,Calle,Folch i Torres,48 - 52,08784,Piera,93 778 81 09,Privada,34,,"41,521550","1,749146",18/07/2017
S. R. Lux (Serveis Residencials Lux),Calle,Joan XXIII,19,08784,Piera,93 776 16 80,Privada,34,www.srlux.com,"41,531433","1,755515",08/04/2019
Residència Sant Bonifaci,Calle,Sant Bonifaci,64 - 66,08784,Piera,93 778 83 08,Privada sin fin de lucro,55,,"41,520604","1,748517",05/04/2019
Residència Lina Solé Jardí,Calle,Sant Josep,59,08784,Piera,93 778 83 73,Privada,25,,"41,525371","1,750799",11/04/2019
Residència La Torreta de Piera,Calle,Viuda Sabaté,2,08784,Piera,93 776 16 50,Privada,50,residenciaslatorreta.com,"41,522718","1,756696",04/04/2019
Hotel Residencia Minipark,Calle,Consulat de Mar,7,08397,Pineda de Mar,93 767 11 35,Privada,60,www.minipark.es,"41,622933","2,694982",30/04/2019
Residència geriàtrica Paradís del Mar,Calle,del Mar,46,08397,Pineda de Mar,93 762 12 36,Privada,41,www.paradisdelmar.com,"41,625925","2,690571",04/08/2011
Residència tercera edat Els Arcs,Calle,Doctor Bertomeu,83,08397,Pineda de Mar,93 762 70 13,Privada,82,www.elsarcs.com,"41,625560","2,689533",08/04/2019
Hotel residència 3ª edad Pineda,Calle,Jacinto Benavente,16,08397,Pineda de Mar,93 767 24 00,Privada,56,,"41,624490","2,672542",15/04/2019
Residència d'avis de La Pobla de Lillet,Paseo,Pare Ramon,2,08696,Pobla de Lillet (La),93 823 65 51,Pública local,82,,"42,246340","1,975151",06/04/2019
Residencia Gravi,Urbanización,Serra Maurina,18,08213,Polinyà,93 725 57 34,Privada,33,residenciagravi.com,"41,564834","2,134076",04/04/2019
Residència d'avis Penedès,Calle,del Penedès,87,08820,Prat de Llobregat (El),93 370 80 54,Pública local,30,,"41,325725","2,091305",04/04/2019
Residència La Torreta del Prat,Calle,Frederic Soler,1,08820,Prat de Llobregat (El),93 379 50 77,Privada,24,residenciaslatorreta.com/la-torreta-del-prat,"41,327933","2,094790",04/04/2019
Residència Onze de Setembre,Avenida,Onze de Setembre,81,08820,Prat de Llobregat (El),93 478 48 52,Pública autonómica,90,,"41,319692","2,086927",03/04/2019
Residencia Nuestra Señora de Lourdes,Calle,Mare Caterina Coromina,2,08513,Prats de Lluçanès,93 856 01 25 / 93 856 01 50,Privada sin fin de lucro,70,,"42,009249","2,033969",05/04/2019
Llar Carme,Calle,Anselm Clavé,21,08338,Premià de Dalt,617 45 46 55,Privada,25,www.residenciallarcarme.com,"41,505289","2,348545",04/04/2019
Residència Anna,Calle,Núria,50,08330,Premià de Mar,93 752 41 16,Privada,23,,"41,496426","2,356654",22/10/2012
DomusVi Ca n'Amell,Calle,Rafael de Casanova,3,08330,Premià de Mar,93 754 92 17,Privada,216,www.domusvi.es/residencia-para-mayores-premia-ca-namell,"41,495037","2,370047",06/07/2017
Residència de 3ª edat Bon Estar,Camino,Ral,158,08330,Premià de Mar,93 752 34 15,Privada,30,,"41,490966","2,365282",11/04/2019
Geriàtric Confort,Calle,Sant Miquel,42,08330,Premià de Mar,93 751 09 97,Privada,42,residenciasgeriatricas.com/geriatric-confort-2/,"41,490676","2,361437",05/05/2015
Residència Assistida Casal Benèfic Premianenc,Calle,Sant Miquel,90,08330,Premià de Mar,93 751 77 73,Privada,70,www.elcasal.org,"41,492275","2,365505",08/04/2019
DomusVi Mont Martí,Carretera,de Casserres,1,08692,Puig-reig,93 829 01 38,Privada,90,www.domusvi.es/residencia-geriatrica-barcelona-mont-marti,"41,978058","1,872705",06/05/2015
Residència Sant Josep,Calle,Llobregat,75,08692,Puig-reig,93 838 00 45,Privada,120,,"41,978005","1,879070",04/04/2019
Hogar Mevi,Calle,Calvari,120,08291,Ripollet,93 692 18 31,Privada,23,,"41,494447","2,161577",05/05/2015
Llar d'Avis Verge de la Salut La Roca,Calle,Puigmal,22,08430,Roca del Vallès (La),628 83 64 96,Privada,21,,"41,587609","2,318381",11/01/2019
Residència Fundació Privada Can Planoles,Calle,Residència,s/n,08510,Roda de Ter,93 854 20 86,Privada,72,,"41,981500","2,311640",03/04/2019
Residència Conxita Valls,Carretera,de Rubi a Ullastrell,94 - 98 - Apdo. de Correos: 54,08191,Rubí,93 697 50 49,Privada,52,www.rubisocial.cat,"41,503001","2,007345",11/04/2019
Pisos tutelados para personas mayores de Rubí,Plaza,del Poeta Miguel Hernández,1,08191,Rubí,93 588 53 63,Pública autonómica,14,,"41,501306","2,034999",04/04/2019
Residència El Cel de Rubí,Avenida,Estatut,119,08191,Rubí,93 588 20 24,Privada,54,www.rubisocial.cat,"41,494438","2,038314",09/04/2019
Residència assistida Rubí,Calle,Lepant,31 - 33,08191,Rubí,93 507 80 99,Pública autonómica,90,,"41,499368","2,035115",03/04/2019
Residència 3ª edat Els Avets,Calle,Rossinyol,27,08191,Rubí,93 588 25 34 / 93 697 24 19,Privada,38,,"41,487839","2,017949",15/09/2009
Residència d'avis Sant Jaume,Calle,Sant Jaume,2,08191,Rubí,93 699 07 52 / 93 588 10 29,Privada,28,,"41,489649","2,031962",04/04/2019
Centro de servicios asistenciales Amanecer,Calle,Sant Jaume,28 A,08191,Rubí,93 697 09 75,Privada,60,www.residenciaamanecer.com,"41,490453","2,031971",08/04/2019
Residència geriàtrica Santa Rosalia,Calle,Escola Pia,2,08201,Sabadell,93 726 55 51,Privada,33,,"41,550175","2,107537",11/07/2017
Residència Dolça Llar,Calle,Gràcia,163,08201,Sabadell,93 727 72 79 / 663 77 44 12,Privada,21,,"41,550269","2,104771",24/07/2017
Residència Santa Rita - Sabadell,Calle,Les Planes,25,08201,Sabadell,93 725 28 48,Privada,68,www.sta-rita.com,"41,543750","2,108598",01/08/2017
Residència 3ª edat Maria de Luján,Calle,Mossèn Gaietà,24,08201,Sabadell,93 727 61 58,Privada,28,marialujanresidencia.es,"41,544378","2,105121",08/04/2019
Vivaldi,Calle,Portugal,74,08201,Sabadell,93 745 98 50,Privada,27,,"41,542045","2,105756",01/12/2011
Residència Vallès,Calle,Sol,76,08201,Sabadell,93 726 94 18,Privada,31,www.residenciesvalles.com,"41,543960","2,109352",11/07/2017
Residència Ciutat de Sabadell Serveis Sòciosanitaris,Calle,Bilbao,13,08202,Sabadell,93 715 69 60 / 93 715 69 90,Privada,88,ciutatdesabadell.com,"41,549318","2,115874",09/04/2019
Residència Santa Clara,Calle,Convent,32 - 34,08202,Sabadell,93 727 88 30,Privada,21,www.residenciasantaclara.com,"41,550579","2,108719",22/05/2018
Residència Mutuam La Creueta,Calle,Creueta,90 - 92,08202,Sabadell,93 745 11 69 / 902 01 41 10,Privada,101,www.mutuam.com,"41,549898","2,113017",12/05/2015
Residència assistida Roma,Calle,Estació,28,08202,Sabadell,93 747 84 91,Privada,19,,"41,547972","2,114658",08/09/2017
Residència La Font,Calle,Llobet,42 - 44,08202,Sabadell,93 726 59 47,Privada,40,,"41,550546","2,112209",31/07/2013
Residencia Vivendi,Calle,Riego,52,08202,Sabadell,93 726 43 00,Privada,25,,"41,543791","2,112900",03/04/2019
Residència Sant Francesc,Calle,Sant Francesc,10,08202,Sabadell,93 727 51 51,Privada,27,,"41,550924","2,107564",14/03/2018
Residència Sardà i Salvany,Calle,Sant Joan,9,08202,Sabadell,93 726 71 88,Privada sin fin de lucro,160,,"41,548083","2,109577",30/11/2011
Residencial Resibux,Calle,Buxeda,48,08203,Sabadell,93 710 18 33,Privada,24,,"41,536994","2,110493",24/07/2017
Residència Sant Oleguer de Sabadell,Calle,Calassanç Duran,219,08203,Sabadell,93 726 91 98,Privada,21,,"41,541732","2,121461",13/03/2017
Habitatges tutelats Vitamagna,Calle,Ferrer de Blanes,32,08203,Sabadell,93 710 94 23,Privada,49,www.allegra.es,"41,535199","2,112934",10/07/2017
DomusVi Sabadell Ciutat,Carretera,Mollet,20,08203,Sabadell,93 746 42 17,Privada,120,www.domusvi.es/residencia-para-mayores-sabadell-ciutat,"41,534688","2,116642",08/04/2019
Centre geriàtric del Vallès,Calle,Salvany,46,08203,Sabadell,93 710 81 60,Privada,52,www.residenciageriatricavalles.com,"41,536646","2,115558",03/04/2019
Allegra Complex Residencial,Calle,Sardà,120,08203,Sabadell,93 710 94 24,Privada,169,www.allegra.es,"41,535526","2,112829",02/05/2019
Residencia 3ª edad Castellarnau Anais,Calle,Luthuli,31,08206,Sabadell,93 727 74 19,Privada,23,,"41,561275","2,070464",04/04/2019
Residència Sabadell,Calle,Antoni Forrellat,50,08207,Sabadell,93 723 73 33,Privada,25,www.residenciasabadell.es,"41,560276","2,103980",05/04/2018
Residència assistida Sabadell Gent Gran,Ronda,de Collsalarca,217 - 219,08207,Sabadell,93 723 45 73,Pública local,130,www.tauli.cat/gentgran/allotjaments-residencials/presentacio,"41,570205","2,088387",05/04/2019
Residència Geriàtrica Indalo,Calle,Canonge Joncar,148,08208,Sabadell,93 717 83 42,Privada,34,,"41,558956","2,102798",10/07/2017
Residència La Font II,Avenida,Onze de Setembre,120 - 122,08208,Sabadell,93 723 38 10,Privada,34,www.residencia-lafont.com,"41,554200","2,103449",04/04/2019
Residencia Baells,Calle,Sant Miquel,32,08208,Sabadell,93 723 55 22,Privada,26,,"41,553704","2,106819",10/07/2017
Residència municipal Sant Bernat,Calle,Sant Bernat,32,08650,Sallent,93 837 00 93,Pública local,53,,"41,822758","1,896424",01/08/2017
Residència Sant Adrià,Calle,Bogatell,43 - 49,08930,Sant Adrià de Besòs,93 381 65 70,Privada,25,www.residenciasantadria.com,"41,431508","2,218149",04/04/2019
Piso compartido para personas mayores 3,Calle,Carme,56 - 4º 2ª,08930,Sant Adrià de Besòs,93 381 20 04,Pública local,3,,"41,425445","2,224257",15/04/2019
Residència Matacàs,Avenida,Eduard Maristany,65 - 69,08930,Sant Adrià de Besòs,93 462 78 00,Privada,177,www.residenciamatacas.com,"41,423779","2,229672",11/01/2019
Residència Mossèn Anton,Plaza,Mossèn Anton,7 B,08930,Sant Adrià de Besòs,93 381 11 51,Privada,21,residenciamossenanton.blogspot.com.es,"41,426396","2,221731",09/04/2019
Apartamentos tutelados para personas mayores,Calle,Sant Joaquim,29,08930,Sant Adrià de Besòs,93 381 20 04,Pública local,8,,"41,427468","2,222804",15/04/2019
Residència geriàtrica Nostra Senyora,Plaça,Font de la Roda,33,08740,Sant Andreu de la Barca,93 682 10 11,Privada,25,,"41,447839","1,972368",11/07/2013
Residència Sol Ponent,Calle,Mossèn Narcís Prat,s/n,08740,Sant Andreu de la Barca,93 653 09 12,Privada sin fin de lucro,95,,"41,445000","1,974740",10/04/2019
Vitalia Sant Andreu,Calle,Serra del Cadí,2,08740,Sant Andreu de la Barca,93 682 87 50,Privada,212,www.vitaliahome.es/project/sant-andreu/,"41,451836","1,956065",05/04/2019
Residència geriàtrica L'Estada,Calle,Alzina,61 - 63,08392,Sant Andreu de Llavaneres,93 792 66 12 / 93 792 62 87,Privada,44,www.lestada.com,"41,566936","2,491181",04/04/2019
Residencial Loval,Calle,Clòsens,66,08392,Sant Andreu de Llavaneres,93 792 83 08,Privada,36,www.residencialoval.com,"41,574729","2,481385",04/04/2019
Llar d'avis Alfou,Calle,Desmai,1,08459,Sant Antoni de Vilamajor,93 845 47 94,Privada,25,,"41,653271","2,384767",04/04/2019
Residència per a gent gran Can Sauleda,Calle,Francolí,21 - Can Sauleda,08459,Sant Antoni de Vilamajor,93 845 37 10,Privada,44,www.residenciasauleda.com,"41,672240","2,394918",26/04/2018
Residencia Rumy,Calle,Pensament,18,08459,Sant Antoni de Vilamajor,93 846 10 35,Privada,27,www.residenciarumy.com,"41,648578","2,378033",05/04/2019
Residencia Benviure,Calle,Benviure,7 - 9,08830,Sant Boi de Llobregat,93 681 14 99,Privada,176,www.benviure.com,"41,343913","2,028520",03/04/2019
Llar d'avis Blanca II,Calle,Joaquim Rubió i Ors,61 - bajo,08830,Sant Boi de Llobregat,93 630 89 47,Privada,22,,"41,349759","2,028451",04/04/2019
Residencia Los Sauces,Calle,Joaquim Rubió i Ors,90,08830,Sant Boi de Llobregat,93 654 82 56,Privada,155,www.bastondeoro.com/residencia-los-sauces.html,"41,354804","2,029760",29/04/2019
Residencia Centro de día Sant Boi,Plaça,Osona,1,08830,Sant Boi de Llobregat,93 661 71 16,Privada,10,,"41,332115","2,041584",22/10/2012
Llar Sant Josep,Calle,Riera Basté,48,08830,Sant Boi de Llobregat,93 640 04 64 / 93 640 13 86,Privada,103,www.llarsantjosep.com,"41,345272","2,033516",26/04/2018
Residència dels Munts,Plaça,Nova,1,08589,Sant Boi de Lluçanès,93 857 80 56,Privada,56,www.residenciadelsmunts.com,"42,058654","2,151322",25/04/2018
Residencial Cugat Natura,Calle,Chopin,5,08172,Sant Cugat del Vallès,93 591 71 00,Privada,168,www.cugatnatura.com,"41,464010","2,075807",19/07/2013
Residència Sant Salvador,Calle,Sant Salvador,47,08172,Sant Cugat del Vallès,93 674 42 23,Privada,24,www.residenciasantsalvador.com,"41,468065","2,087891",08/04/2019
Residència d'avis de Sant Cugat del Vallès,Calle,Santa Rosa,1,08172,Sant Cugat del Vallès,93 589 16 38,Pública autonómica,68,,"41,475500","2,087700",13/03/2017
AMAVIR Sant Cugat,Calle,Víctor Hugo,10,08174,Sant Cugat del Vallès,93 583 61 00,Privada,180,www.amavir.es/residencia-de-ancianos-barcelona-amavir-sant-cugat-del-valles,"41,483874","2,084527",06/04/2019
Llar d'avis Mira - Sol,Calle,Pompeu Fabra,193 - 195,08195,Sant Cugat del Vallès,93 675 02 50,Privada,25,www.llaravismirasol.com,"41,470099","2,049030",06/04/2019
Care Sant Cugat del Vallès,Paseo,Sevilla,1,08195,Sant Cugat del Vallès,93 587 72 00,Privada,174,orpea.es/centros-residencias/centro-dia-residencia-ancianos-san-cugat-valles,"41,467737","2,063267",13/07/2017
Hotel de 3ª edad Vila Valldoreix,Avenida,Joan Borràs,64,08197,Sant Cugat del Vallès,93 589 62 58,Privada,108,www.residenciavalldoreix.com,"41,462267","2,047099",12/05/2015
Residencia Virgen de la Puerta,Avenida,Joan Borràs,12,08197,Sant Cugat del Vallès,93 674 75 39,Privada,23,,"41,460891","2,053230",08/04/2019
Residència STS Valldoreix,Rambla,Mossèn Jacint Verdaguer,199,08197,Sant Cugat del Vallès,93 674 37 86,Privada,138,www.stsgrup.org/es/portfolio/sts-valldoreix-es,"41,457131","2,045719",23/04/2019
Llar residència El Rossinyol,Paseo,Rossinyol,6 - 8,08197,Sant Cugat del Vallès,93 674 44 54,Privada,22,,"41,464626","2,045078",09/07/2019
Centro Terapéutico y Geriátrico,Calle,Tórtora,11,08197,Sant Cugat del Vallès,93 674 20 16,Privada,24,,"41,460159","2,038861",15/07/2011
Residència Go-ya,Plaça,de l'Esglèsia,s/n,08798,Sant Cugat Sesgarrigues,93 897 04 05,Privada,21,,"41,364337","1,752739",11/07/2017
Centro Gerontológico Can Serra,,Can Serra,s/n,08635,Sant Esteve Sesrovires,93 771 30 17,Pública local,100,,"41,497791","1,880731",06/05/2019
Residència assistida Els Pinets,Avenida,Catalunya,36,08182,Sant Feliu de Codines,93 866 28 88,Privada,55,www.residenciaelspinets.com,"41,689642","2,166548",04/04/2019
Residència Agustí de Santacruz,Calle,Pont del Terme,5,08182,Sant Feliu de Codines,93 866 00 45,Privada,32,,"41,690807","2,160915",14/11/2018
Residencia Santa Teresa,Calle,Armenteres,37 - 39,08980,Sant Feliu de Llobregat,93 666 42 58,Privada sin fin de lucro,30,,"41,375746","2,045733",06/05/2015
Residència Falguera,Calle,Jaume Ribes,26 - 28,08980,Sant Feliu de Llobregat,93 666 32 90,Pública autonómica,81,,"41,381500","2,039275",12/07/2013
Residencia Geriátrica Mediterránea IV,Calle,Laureà Miró,309,08980,Sant Feliu de Llobregat,93 632 79 10,Privada,63,www.medite.es,"41,384113","2,041558",19/07/2013
Residencia del Carmen,Calle,Miguel de Cervantes,14,08980,Sant Feliu de Llobregat,93 666 31 11,Privada sin fin de lucro,98,,"41,379775","2,043649",03/04/2019
Residencia Gaudí,Calle,Antoni Gaudí,90,08105,Sant Fost de Campsentelles,93 593 86 56,Privada,24,,"41,517708","2,245303",26/09/2019
Residència geriàtrica Emi-Rosa,Calle,Joan XXIII,18,08105,Sant Fost de Campsentelles,93 570 14 80 / 661 52 17 00,Privada,67,emirosa.es,"41,520699","2,237560",11/01/2019
Residència El Racó,Calle,Montseny,6,08105,Sant Fost de Campsentelles,93 570 17 67,Privada,102,www.residenciaelraco.com,"41,515858","2,247297",03/04/2019
Residència Benestar,Calle,Mossèn Francesc,2,08105,Sant Fost de Campsentelles,93 579 70 71,Privada,25,www.residenciabenestar.com,"41,516999","2,237263",28/05/2019
Residència Sant Fost,Calle,Ocells,14 bis,08105,Sant Fost de Campsentelles,93 143 22 31 / 677 44 80 25,Privada,25,www.residenciasantfost.es,"41,514352","2,239680",10/04/2019
Residència geriàtrica La Llar,Calle,Prat de la Riba,19,08105,Sant Fost de Campsentelles,93 570 48 91,Privada,25,,"41,516945","2,237165",23/04/2019
Llar d'avis Cal Garret,Calle,Sant Jaume,84,08105,Sant Fost de Campsentelles,93 570 81 85,Privada,35,,"41,517343","2,232017",05/04/2019
Residencia municipal de ancianos El Lledoner,Calle,Jacint Verdaguer,1,08272,Sant Fruitós de Bages,93 876 08 64,Pública local,20,www.santfruitos.cat,"41,752058","1,874434",15/07/2013
Residència d'avis Fundació Gallifa,Calle,de la Vinya,s/n,08512,Sant Hipòlit de Voltregà,93 850 27 09,Pública local,42,www.santhipolitdevoltrega.cat/el-municipi/guia-del-municipi/equipaments/residencia-de-gent-gran-i-centre-de-dia-fundacio-gallifa.html,"42,015400","2,234520",04/04/2018
Residència d'avis L'Atzavara,Paseo,Gallifa,6,08250,Sant Joan de Vilatorrada,93 876 43 11,Pública local,52,,"41,743700","1,806460",04/04/2019
Residencia de ancianos San Rafael,Paseo,Canal,1 - local,08970,Sant Joan Despí,93 373 46 81,Privada,19,www.residenciasanrafaelcarcangel.es,"41,365310","2,061009",13/03/2017
Centro Residencial Sophos Sant Joan,Calle,Maria Tarrida,1 - 3,08970,Sant Joan Despí,93 477 41 70,Privada,117,www.sophos.es,"41,361963","2,056173",05/04/2019
Residencia Quida'm,Calle,Creu del Padró,17,08960,Sant Just Desvern,93 372 56 04,Privada,25,,"41,386459","2,079106",17/06/2015
Cral Sant Just,Calle,de la Plana,6,08960,Sant Just Desvern,93 470 00 72,Privada,27,www.cralresidencial.com,"41,391952","2,073626",15/04/2019
Hogar Nostra Senyora de Lourdes,Paseo,Montseny,2,08960,Sant Just Desvern,93 371 14 00,Privada sin fin de lucro,185,,"41,384524","2,076707",30/11/2011
Vitalia Sant Just,Calle,Parlament Català,5,08960,Sant Just Desvern,93 480 95 23,Privada,190,www.vitaliahome.es/project/sant-just,"41,377993","2,073677",25/04/2019
Llar Sant Llorenç,Camino,Can Farraguet,3,08791,Sant Llorenç d'Hortons,93 771 70 72,Privada,32,llarsantllorenc.com,"41,468455","1,818871",09/04/2019
Residència d'avis Sant Llorenç Savall,Carretera,de Sabadell,Km. 18.5,08212,Sant Llorenç Savall,93 714 01 01,Pública autonómica,101,,"41,672051","2,053870",27/05/2019
Redós de Sant Josep i Sant Pere,Avenida,Josep i Pere Jacas,15,08810,Sant Pere de Ribes,93 896 32 49,Privada,113,,"41,259715","1,769304",11/04/2019
Residència Assistida Sant Camil,Ronda,Sant Camil,s/n,08810,Sant Pere de Ribes,93 896 00 25,Pública local,68,www.csg.cat/nosaltres/els-nostres-centres/hospital-residencia-sant-camil-seu/,"41,253800","1,765540",10/07/2017
Residencia Rius i Virgili,Calle,Santiago Rusiñol,37,08810,Sant Pere de Ribes,93 828 96 98,Privada,26,residenciariusivirgili.negocio.site,"41,225698","1,746217",11/01/2019
Santa Teresa II,Calle,Vilanoveta,10,08810,Sant Pere de Ribes,93 814 49 52 / 639 37 89 91,Privada,24,,"41,234408","1,751052",17/04/2019
Residencia municipal,Calle,Josep Badrena,10,08572,Sant Pere de Torelló,,Pública local,21,,"42,076415","2,294923",11/04/2019
Llar d'avis Sant Pol,Calle,Sant Antoni Sauleda,32 - bajo,08395,Sant Pol de Mar,93 760 01 14,Privada,45,www.llarsantpol.com,"41,601509","2,621770",04/04/2019
Residència geriàtrica municipal d'avis,Calle,Els Patis,20,08580,Sant Quirze de Besora,93 852 90 12,Pública local,45,,"42,101261","2,221865",07/07/2017
Llar d'avis Sant Quirze,Avenida,Antoni Gaudí,43,08192,Sant Quirze del Vallès,93 721 67 32,Privada,86,llardavissantquirze.com,"41,533532","2,077363",27/05/2015
Residència Assís,Calle,Can Ponsich,s/n,08192,Sant Quirze del Vallès,93 721 41 16 / 93 721 47 05,Privada,110,www.residencia-assis.es,"41,534600","2,068160",07/05/2015
Residencia Virgen del Carmen,Paseo,de l'Estació,s/n,08194,Sant Quirze del Vallès,93 785 08 89,Privada,40,,"41,527984","2,033232",18/07/2017
Casa dels Avis,Calle,Torras i Bages,16 - 18,08770,Sant Sadurní d'Anoia,93 891 14 66,Pública local,77,,"41,424584","1,789390",28/05/2019
Residència assistida Sant Vicenç de Castellet,Calle,Poeta Maragall,20 - 22,08295,Sant Vicenç de Castellet,93 833 14 26,Pública autonómica,60,santandreusalut.cat/es/residencia-sant-vicenc-de-castellet,"41,669304","1,865981",09/04/2019
Xanel Centre Geriàtric,Calle,de les Palmeres,9,08394,Sant Vicenç de Montalt,93 791 20 51 / 93 791 23 71,Privada,50,xanel.com,"41,563312","2,510073",26/04/2019
Residència Primitiva Barba,Calle,Onze de Setembre,1 - Urb. Sant Roc,08620,Sant Vicenç dels Horts,93 676 82 31,Privada,74,primitivabarba.com,"41,380255","2,007259",12/07/2017
Residència Sophos,Calle,Santander,30,08620,Sant Vicenç dels Horts,93 676 90 91,Privada,52,www.sophos.es,"41,388665","2,006369",04/04/2019
Residencia geriátrica Maria de la Salud,Avenida,dels Cirerers,6,08690,Santa Coloma de Cervelló,93 634 05 11 / 93 654 50 02,Privada,83,mariadelasalud.com,"41,363724","2,009612",07/05/2015
Residencial Colònia Güell,Calle,Joaquim Bosc i Folguera,4,08690,Santa Coloma de Cervelló,93 640 29 44,Privada,22,,"41,364692","2,028470",22/10/2012
